acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0.038330078125,0.005126953125,-0.995849609375,-0.017867801828406273,0.02061669441739185,-0.03145954851839053
0.0400390625,0.0087890625,-0.98779296875,-0.018936815613011776,0.018936815613011776,-0.03313942732277061
0.035888671875,0.001953125,-0.992919921875,-0.021685708201997358,0.018325950593237203,-0.03268127855793968
0.036865234375,0.01025390625,-0.98583984375,-0.021227559437166425,0.01954768063278635,-0.03313942732277061
0.037841796875,0.00390625,-0.99169921875,-0.02367101951626472,0.01771508557346263,-0.030390534733785026
0.038330078125,0.008544921875,-0.990234375,-0.01954768063278635,0.010079272826280461,-0.0320704135381651
0.03955078125,0.00634765625,-0.98681640625,-0.021685708201997358,0.02458731704592658,-0.028557939674461307
0.037841796875,0.00732421875,-0.9912109375,-0.022143856966828284,0.015271625494364336,-0.027488925889855804
0.037841796875,0.004150390625,-0.9921875,-0.015424341749307978,0.01649335553391348,-0.030543250988728673
0.037353515625,0.00390625,-0.98681640625,-0.022449289476715574,0.011759151630660538,-0.026419912105250302
0.04150390625,0.007080078125,-0.991943359375,-0.02489274955581387,0.014355327964702475,-0.029932385968954096
0.03662109375,0.0107421875,-0.994140625,-0.019089531867955416,0.02046397816244821,-0.034208441107376114
0.041015625,0.00830078125,-0.986083984375,-0.015729774259195264,0.018173234338293556,-0.030848683498615956
0.037353515625,0.0087890625,-0.989013671875,-0.02580904708547573,0.015118909239420691,-0.032528562302996035
0.037841796875,0.00927734375,-0.991943359375,-0.01985311314267364,0.01740965306357534,-0.03222312979310875
0.0419921875,0.00537109375,-0.9970703125,-0.019394964377842706,0.018173234338293556,-0.02794707465468673
0.03857421875,0.009521484375,-0.989501953125,-0.024281884536039293,0.01771508557346263,-0.03604103616669983
0.035400390625,0.00634765625,-0.984375,-0.021532991947053715,0.015118909239420691,-0.03466658987220704
0.043212890625,0.006591796875,-0.99365234375,-0.02458731704592658,0.01603520676908255,-0.0345138736172634
0.039794921875,0.009765625,-0.98974609375,-0.0172569368086317,0.016187923024026194,-0.03237584604805239
0.040771484375,0.007080078125,-0.990966796875,-0.022296573221771927,0.01649335553391348,-0.030390534733785026
0.03564453125,0.005859375,-0.990966796875,-0.020005829397617282,0.014660760474589762,-0.03359757608760154
0.041015625,0.005615234375,-0.994873046875,-0.020005829397617282,0.01679878804380077,-0.031154116008503242
0.036865234375,0.0048828125,-0.990966796875,-0.025656330830532086,0.015424341749307978,-0.028099790909630377
0.041015625,0.009033203125,-0.98486328125,-0.014660760474589762,0.019700396887729992,-0.027488925889855804
0.03759765625,0.009033203125,-0.99169921875,-0.026572628360193945,0.018173234338293556,-0.03268127855793968
0.038818359375,0.00390625,-1.000732421875,-0.022907438241546504,0.015729774259195264,-0.02596176334041937
0.0380859375,0.0068359375,-0.989501953125,-0.020158545652560922,0.014966192984477048,-0.0310013997535596
0.03955078125,0.00634765625,-0.986572265625,-0.02321287075143379,0.020158545652560922,-0.03130683226344689
0.038818359375,0.007568359375,-0.990478515625,-0.025350898320644796,0.018325950593237203,-0.031154116008503242
0.03857421875,0.008544921875,-0.993896484375,-0.02275472198660286,0.021227559437166425,-0.034208441107376114
0.03662109375,0.006103515625,-0.99462890625,-0.021380275692110068,0.019089531867955416,-0.02825250716457402
0.041015625,0.005615234375,-0.994140625,-0.01771508557346263,0.01863138310312449,-0.03298671106782696
0.036376953125,0.006591796875,-0.9931640625,-0.020005829397617282,0.01740965306357534,-0.03298671106782696
0.041748046875,0.00341796875,-0.99462890625,-0.024281884536039293,0.02061669441739185,-0.02458731704592658
0.03857421875,0.008056640625,-0.986328125,-0.021685708201997358,0.021227559437166425,-0.03145954851839053
0.03759765625,0.003662109375,-0.99169921875,-0.021991140711884644,0.01863138310312449,-0.03298671106782696
0.0361328125,0.00537109375,-0.98974609375,-0.018478666848180846,0.018478666848180846,-0.03283399481288332
0.040283203125,0.002685546875,-0.997802734375,-0.020311261907504565,0.013744462944927902,-0.028405223419517664
0.038818359375,0.005126953125,-0.991455078125,-0.023060154496490144,0.016187923024026194,-0.02733620963491216
0.041748046875,0.006103515625,-0.989501953125,-0.023365587006377433,0.019242248122899062,-0.03588831991175619
0.040283203125,0.008544921875,-0.989501953125,-0.027641642144799448,0.009773840316393174,-0.029321520949179523
0.0380859375,0.00927734375,-0.98583984375,-0.020005829397617282,0.01740965306357534,-0.027488925889855804
0.041259765625,0.006591796875,-0.989501953125,-0.023976452026152003,0.020005829397617282,-0.028863372184348594
0.03759765625,0.005859375,-0.99560546875,-0.023365587006377433,0.017562369318518987,-0.033292143577714255
0.036376953125,0.00537109375,-0.986083984375,-0.02275472198660286,0.01603520676908255,-0.02825250716457402
0.041259765625,0.005615234375,-0.990966796875,-0.021838424456941,0.018784099358068133,-0.03298671106782696
0.03759765625,0.003173828125,-0.992431640625,-0.02412916828109565,0.018784099358068133,-0.03283399481288332
